"Survey Year","Trip identifier","Set number","ITIS-TSN","Species code","Scientific name","English common name","French common name","LSID","Catch weight (kg)","Catch count (pieces)"
2010,"69890","46","96995","SEE","PANDALOPSIS DISPAR","SIDESTRIPE SHRIMP","CREVETTE À FLANCS RAYÉS","urn:lsid:marinespecies.org:taxname:246375",".17","9"
2010,"69890","46","660179","VMC","LITHODES AEQUISPINUS","GOLDEN KING CRAB","CRABE ROYAL DORÉ","urn:lsid:marinespecies.org:taxname:550622","1.32","1"
2010,"69890","47","164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","3.56","4"
2010,"69890","47","934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735","3.72","2"
2010,"69890","47","46861","2A0","PORIFERA","SPONGES","ÉPONGES","urn:lsid:marinespecies.org:taxname:558",".56",
2010,"69890","47","166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","5.22",
2010,"69890","47","166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","89.22",
2010,"69890","47","51483","3G0","SCYPHOZOA","JELLYFISH","MÉDUSES","urn:lsid:marinespecies.org:taxname:135220",".87",
2010,"69890","47","52485","3L0","ACTINIARIA","ANEMONE",,"urn:lsid:marinespecies.org:taxname:1360",,
2010,"69890","47","52305","3T0","PRIMNOA","PRIMNOA",,"urn:lsid:marinespecies.org:taxname:125321","5.40",
2010,"69890","47","166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","1.16","1"
2010,"69890","47","166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","10.58","5"
2010,"69890","47","166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","1.96","6"
2010,"69890","47","166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869",".03","1"
2010,"69890","47","166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","40.16",
2010,"69890","47","156959","4HH","NEARCHASTER ACICULOSUS","NEARCHASTER ACICULOSUS",,"urn:lsid:marinespecies.org:taxname:380816",,
2010,"69890","47","157004","4JM","HIPPASTERIA","HIPPASTERIA",,"urn:lsid:marinespecies.org:taxname:123297",".43",
2010,"69890","47","157074","4TO","SOLASTER","SOLASTER",,"urn:lsid:marinespecies.org:taxname:123338",,
2010,"69890","47","167305","520","MALACOCOTTUS ZONURUS","DARKFIN SCULPIN","CHABOT À QUEUE BARRÉE","urn:lsid:marinespecies.org:taxname:254406",".82","8"
2010,"69890","47","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","3.66","3"
2010,"69890","47","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","3.44",
2010,"69890","47","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","2.22","7"
2010,"69890","47","82430","95E","BERRYTEUTHIS MAGISTER","SCHOOLMASTER GONATE SQUID",,"urn:lsid:marinespecies.org:taxname:342286",".54",
2010,"69890","47","96979","SDF","PANDALUS PLATYCEROS","PRAWN","CREVETTE TACHETÉE","urn:lsid:marinespecies.org:taxname:423632","1.00",
2010,"69890","48","160935","052","BATHYRAJA ALEUTICA","ALEUTIAN SKATE","RAIE ALÉUTIENNE","urn:lsid:marinespecies.org:taxname:271506","15.08",
2010,"69890","48","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","1.28","1"
2010,"69890","48","164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","1.16","2"
2010,"69890","48","166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","3.14",
2010,"69890","48","166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","423.76",
2010,"69890","48","166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","7.42",
2010,"69890","48","166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","13.34","6"
2010,"69890","48","166719","417","SEBASTES ENTOMELAS","WIDOW ROCKFISH","VEUVE","urn:lsid:marinespecies.org:taxname:274791","5.34",
2010,"69890","48","166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","8.00",
2010,"69890","48","166742","446","SEBASTES VARIEGATUS","HARLEQUIN ROCKFISH","SÉBASTE ARLEQUIN","urn:lsid:marinespecies.org:taxname:274863",".32",
2010,"69890","48","166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","166.20",
2010,"69890","48","166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","32.30",
2010,"69890","48","167305","520","MALACOCOTTUS ZONURUS","DARKFIN SCULPIN","CHABOT À QUEUE BARRÉE","urn:lsid:marinespecies.org:taxname:254406","1.04","27"
2010,"69890","48","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","2.48","3"
2010,"69890","48","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","1.24","7"
2010,"69890","48","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294",".54","2"
2010,"69890","48","96979","SDF","PANDALUS PLATYCEROS","PRAWN","CREVETTE TACHETÉE","urn:lsid:marinespecies.org:taxname:423632","2.92",
2010,"69890","49","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","1.18","1"
2010,"69890","49","64360","0AE","APHRODITA","SEA MOUSE",,"urn:lsid:marinespecies.org:taxname:129194",,
2010,"69890","49","164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","2.52","3"
2010,"69890","49","934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735",".26","1"
2010,"69890","49","46861","2A0","PORIFERA","SPONGES","ÉPONGES","urn:lsid:marinespecies.org:taxname:558",,
2010,"69890","49","166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","1.04",
2010,"69890","49","166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","253.78",
2010,"69890","49","51483","3G0","SCYPHOZOA","JELLYFISH","MÉDUSES","urn:lsid:marinespecies.org:taxname:135220",,
2010,"69890","49","166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","7.02",
2010,"69890","49","166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","9.70",
2010,"69890","49","166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","12.70",
2010,"69890","49","166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838",".62","1"
2010,"69890","49","166742","446","SEBASTES VARIEGATUS","HARLEQUIN ROCKFISH","SÉBASTE ARLEQUIN","urn:lsid:marinespecies.org:taxname:274863",".22",
2010,"69890","49","166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","52.60",
2010,"69890","49","166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","47.16",
2010,"69890","49","157177","4QC","PORANIOPSIS INFLATUS INFLATUS","PORANIOPSIS INFLATUS INFLATUS",,"urn:lsid:marinespecies.org:taxname:381961",,
2010,"69890","49","78206","51F","DORIDIDAE","DORIDIDAE",,"urn:lsid:marinespecies.org:taxname:9904",,
2010,"69890","49","167305","520","MALACOCOTTUS ZONURUS","DARKFIN SCULPIN","CHABOT À QUEUE BARRÉE","urn:lsid:marinespecies.org:taxname:254406","1.20","30"
2010,"69890","49","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","3.72","4"
2010,"69890","49","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","1.04","5"
2010,"69890","49","172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452",".42",
2010,"69890","49","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","2.52","7"
2010,"69890","49","96979","SDF","PANDALUS PLATYCEROS","PRAWN","CREVETTE TACHETÉE","urn:lsid:marinespecies.org:taxname:423632","1.58",
2010,"69890","50","164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538",".66",
2010,"69890","50","934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735",".04","1"
2010,"69890","50","46861","2A0","PORIFERA","SPONGES","ÉPONGES","urn:lsid:marinespecies.org:taxname:558","1.32",
2010,"69890","50","166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","174.62",
2010,"69890","50","51483","3G0","SCYPHOZOA","JELLYFISH","MÉDUSES","urn:lsid:marinespecies.org:taxname:135220",".18",
2010,"69890","50","166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","18.08",
2010,"69890","50","166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","3.42",
2010,"69890","50","166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838",".88","2"
2010,"69890","50","166737","440","SEBASTES REEDI","YELLOWMOUTH ROCKFISH","SÉBASTE À BOUCHE JAUNE","urn:lsid:marinespecies.org:taxname:274840","4.24",
2010,"69890","50","166742","446","SEBASTES VARIEGATUS","HARLEQUIN ROCKFISH","SÉBASTE ARLEQUIN","urn:lsid:marinespecies.org:taxname:274863",".14",
2010,"69890","50","166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","52.04",
2010,"69890","50","166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","6.88",
2010,"69890","50","167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","3.96",
2010,"69890","50","156989","4JE","CERAMASTER ARCTICUS","ARCTIC COOKIE STAR",,"urn:lsid:marinespecies.org:taxname:368804",,
2010,"69890","50","157177","4QC","PORANIOPSIS INFLATUS INFLATUS","PORANIOPSIS INFLATUS INFLATUS",,"urn:lsid:marinespecies.org:taxname:381961",,"1"
2010,"69890","50","167305","520","MALACOCOTTUS ZONURUS","DARKFIN SCULPIN","CHABOT À QUEUE BARRÉE","urn:lsid:marinespecies.org:taxname:254406",".44","15"
2010,"69890","50","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","3.44","2"
2010,"69890","50","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287",".38","3"
2010,"69890","50","172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452",".12","2"
2010,"69890","50","96979","SDF","PANDALUS PLATYCEROS","PRAWN","CREVETTE TACHETÉE","urn:lsid:marinespecies.org:taxname:423632","1.90",
2010,"69890","51","160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","5.42",
2010,"69890","51","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","1.10",
2010,"69890","51","164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","3.96",
2010,"69890","51","166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","33.14",
2010,"69890","51","166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","298.50",
2010,"69890","51","166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","1.50",
2010,"69890","51","166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","5.32",
2010,"69890","51","166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","890.42",
2010,"69890","51","166737","440","SEBASTES REEDI","YELLOWMOUTH ROCKFISH","SÉBASTE À BOUCHE JAUNE","urn:lsid:marinespecies.org:taxname:274840","3.86","4"
2010,"69890","51","166740","442","SEBASTES RUBERRIMUS","YELLOWEYE ROCKFISH","SÉBASTE AUX YEUX JAUNES","urn:lsid:marinespecies.org:taxname:274844","39.86",
2010,"69890","51","166742","446","SEBASTES VARIEGATUS","HARLEQUIN ROCKFISH","SÉBASTE ARLEQUIN","urn:lsid:marinespecies.org:taxname:274863","322.24",
2010,"69890","51","166743","448","SEBASTES WILSONI","PYGMY ROCKFISH","SÉBASTE PYGMÉE","urn:lsid:marinespecies.org:taxname:274868",,"1"
2010,"69890","51","166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","1004.69",
2010,"69890","51","166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","2.88","6"
2010,"69890","51","167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","6.60",
2010,"69890","51","157066","4TG","CROSSASTER PAPPOSUS","ROSE STARFISH",,"urn:lsid:marinespecies.org:taxname:124154",,"1"
2010,"69890","51","157069","4TN","LOPHASTER","LOPHASTER",,"urn:lsid:marinespecies.org:taxname:123337",,
2010,"69890","51","167305","520","MALACOCOTTUS ZONURUS","DARKFIN SCULPIN","CHABOT À QUEUE BARRÉE","urn:lsid:marinespecies.org:taxname:254406",,"2"
2010,"69890","51","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","11.82","10"
2010,"69890","51","172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690",".78",
2010,"69890","51","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287",".36","1"
2010,"69890","51","96979","SDF","PANDALUS PLATYCEROS","PRAWN","CREVETTE TACHETÉE","urn:lsid:marinespecies.org:taxname:423632",".30",
2010,"69890","52","160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","1.97",
2010,"69890","52","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","4.10",
2010,"69890","52","934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735",".17",
2010,"69890","52","170949","318","BATHYMASTER SIGNATUS","BLUE-EYED SEARCHER","CHERCHEUR AUX YEUX BLEUS","urn:lsid:marinespecies.org:taxname:254513",,"1"
2010,"69890","52","166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","240.02",
2010,"69890","52","166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","28.74",
2010,"69890","52","166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","1.57",
2010,"69890","52","166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799",".96","5"
2010,"69890","52","166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","6.88",
2010,"69890","52","166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869",".59","2"
2010,"69890","52","166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740",".11","3"
2010,"69890","52","157177","4QC","PORANIOPSIS INFLATUS INFLATUS","PORANIOPSIS INFLATUS INFLATUS",,"urn:lsid:marinespecies.org:taxname:381961",,"1"
2010,"69890","52","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","6.49","13"
2010,"69890","52","172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","30.02",
2010,"69890","52","172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452",".40","2"
2010,"69890","52","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294",".09","1"
2010,"69890","53","160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","1.02",
2010,"69890","53","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","1.46","5"
2010,"69890","53","64360","0AE","APHRODITA","SEA MOUSE",,"urn:lsid:marinespecies.org:taxname:129194",,"1"
2010,"69890","53","161976","112","ONCORHYNCHUS KETA","CHUM SALMON","SAUMON KÉTA","urn:lsid:marinespecies.org:taxname:127183","4.60",
2010,"69890","53","164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","1.90",
2010,"69890","53","934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735",".44","1"
2010,"69890","53","166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","310.28",
2010,"69890","53","166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","1.38","3"
2010,"69890","53","166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","20.62","9"
2010,"69890","53","166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788",".52","2"
2010,"69890","53","166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","1.90","7"
2010,"69890","53","166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","2.54","4"
2010,"69890","53","166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","76.22",
2010,"69890","53","166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","8.84",
2010,"69890","53","167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463",".76",
2010,"69890","53","157177","4QC","PORANIOPSIS INFLATUS INFLATUS","PORANIOPSIS INFLATUS INFLATUS",,"urn:lsid:marinespecies.org:taxname:381961",,"1"
2010,"69890","53","157152","4QI","HENRICIA","HENRICIA",,"urn:lsid:marinespecies.org:taxname:123276",,"1"
2010,"69890","53","167305","520","MALACOCOTTUS ZONURUS","DARKFIN SCULPIN","CHABOT À QUEUE BARRÉE","urn:lsid:marinespecies.org:taxname:254406",,"2"
2010,"69890","53","167469","555","XENERETMUS LEIOPS","SMOOTHEYE POACHER","AGONE À NAGEOIRE COUPÉE","urn:lsid:marinespecies.org:taxname:283172",,"2"
2010,"69890","53","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","11.42",
2010,"69890","53","172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690",".92",
2010,"69890","53","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","8.42",
2010,"69890","53","172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","4.68",
